model,ds_ns,speed_kmh,period_slots,omega_per_frame,horizon,pred_nmse_db,zoh_nmse_db,filt_nmse_db,wiener_ema_db,wiener_param_db,wiener_psd_db,wiener_genie_db
cdl_e,2064.0,30.0,40,12.225762628051477,8,2.748334121697595,3.312612137967945,-18.519412783143157,-2.0209188748114113,0.24016290172065527,-1.6379483244496003,-2.253466077689998
cdl_e,2064.0,30.0,40,12.225762628051477,12,3.070463955726704,2.7574144924058035,-18.519412783143157,-2.022032499535319,0.05990260575309332,-1.573281708353259,-2.3322826084552166
cdl_e,2064.0,30.0,40,12.225762628051477,16,2.895549542666949,2.6739578288730534,-18.519412783143157,-1.8863548340439251,0.06305942162263012,-1.3862600243200973,-2.264701617991368
cdl_e,2064.0,60.0,10,6.1128813140257385,1,-2.4475751071164207,1.0622321204906024,-19.185716616169877,-6.527348762640257,-2.1774067082798374,-5.3878203743723745,-6.80518269178108
cdl_e,2064.0,60.0,10,6.1128813140257385,2,1.597987787693268,2.573377508010686,-19.185716616169877,-3.0969885251893325,0.030891578661715574,-2.4789364419969937,-3.260100733391243
cdl_e,2064.0,60.0,10,6.1128813140257385,3,2.7721063465822704,2.3632364902852645,-19.185716616169877,-2.4747914539900995,0.38501007993227226,-2.113777106220662,-2.6052427174902886
cdl_e,2064.0,60.0,10,6.1128813140257385,4,3.1330478392323906,2.592446333611347,-19.185716616169877,-2.324149628245734,0.4987248576355283,-1.9547987144755221,-2.490643508234626
cdl_e,2064.0,60.0,10,6.1128813140257385,6,3.2725871568483553,3.2991740163272048,-19.185716616169877,-1.977102189969915,0.33621312256496666,-1.6176646134375474,-2.1474423425650953
cdl_e,2064.0,60.0,10,6.1128813140257385,8,3.051645361277853,3.457626527556747,-19.185716616169877,-2.0476554071980244,0.2016060450246654,-1.6607926641721158,-2.288239759203419
cdl_e,2064.0,60.0,10,6.1128813140257385,12,2.9243448057427086,3.5805169856680115,-19.185716616169877,-1.7908083822859522,0.2137503344253847,-1.436415653159854,-2.0664069195936468
cdl_e,2064.0,60.0,10,6.1128813140257385,16,2.8015121189333865,3.6222353832640297,-19.185716616169877,-1.642862845559846,0.22836250407516334,-1.2579987435049182,-1.9727716851671562
cdl_e,2064.0,60.0,40,24.451525256102954,1,1.1581951723690085,2.712302679304986,-18.323071299828083,-2.6934959595877954,-0.16305097651592687,-2.6925490711302213,-3.2610308804710804
cdl_e,2064.0,60.0,40,24.451525256102954,2,2.3690858747005215,3.465347379260471,-18.323071299828083,-2.2965494971110143,0.5686146682919532,-2.0671138919198415,-2.4737310701264783
cdl_e,2064.0,60.0,40,24.451525256102954,3,2.6824752717023816,3.507215902279598,-18.323071299828083,-2.149613224947432,0.5722486995632646,-1.933168143026667,-2.369525545988196
cdl_e,2064.0,60.0,40,24.451525256102954,4,2.9815722866398535,3.291216805156576,-18.323071299828083,-2.282149600194913,0.5785379589801681,-1.9739836707553664,-2.4739107528150788
cdl_e,2064.0,60.0,40,24.451525256102954,6,2.8832472831410314,2.8882749593289514,-18.323071299828083,-2.076111235466394,0.36420326071732734,-1.7420278698639597,-2.272358905453509
cdl_e,2064.0,60.0,40,24.451525256102954,8,2.797818506632284,2.284272952727872,-18.323071299828083,-1.7855891545890286,0.23908221738504437,-1.4911891854984254,-2.002636255997623
cdl_e,2064.0,60.0,40,24.451525256102954,12,3.0773617945723784,2.9026583215252986,-18.323071299828083,-1.996931679288331,0.3762623946563386,-1.5891358640692907,-2.3081285137715795
cdl_e,2064.0,60.0,40,24.451525256102954,16,2.953624510037334,2.6394142018964173,-18.323071299828083,-1.9343305414456455,0.1863325979787797,-1.4372716247000539,-2.3680146092882794
cdl_e,2064.0,120.0,10,12.225762628051477,1,1.2419951737441204,2.3554328050237205,-18.3373080447574,7.537441077122827,-0.13128122344491447,-2.6859174110191746,-3.2316547832445623
cdl_e,2064.0,120.0,10,12.225762628051477,2,2.1234007640205395,2.87401989434809,-18.3373080447574,3.6833638764030137,0.44804369631810537,-2.4580550936890115,-3.0345596779444373
cdl_e,2064.0,120.0,10,12.225762628051477,3,2.3327826279771093,3.167312013172009,-18.3373080447574,4.864856609281488,0.3159115601025716,-2.38052120198694,-2.9420977921695526
